client_id,clnt_tenure_yr,clnt_age,gendr,Variation
228538,4,53,U,Test
228662,13,48,M,Test
228758,13,48,F,Test
228783,5,63,U,Test
228868,6,23,U,Test
229123,3,32,U,Test
229242,7,53,U,Control
229490,6,60,U,Test
229500,13,35,F,Control
229522,6,37,U,Test
229701,4,59,U,Control
229800,19,44,M,Test
230117,21,49,F,Control
230423,6,36,U,Test
230492,13,41,F,Control
230538,11,28,F,Test
230551,7,34,U,Test
230560,13,41,F,Control
230950,15,41,U,Control
231622,7,26,U,Test
231804,14,21,F,Test
233145,21,70,M,Test
233249,12,64,F,Control
233312,6,29,U,Test
233344,5,49,U,Test
233391,22,46,F,Test
233429,14,52,M,Test
233601,18,41,M,Control
233796,14,36,F,Test
233799,13,42,F,Control
233965,7,22,F,Control
234014,15,65,F,Test
234316,4,45,U,Test
234491,13,41,M,Control
234619,9,32,F,Test
235037,13,50,M,Test
235156,7,30,U,Test
235331,13,87,M,Control
235342,20,26,M,Test
236486,4,19,U,Control
236511,8,24,F,Test
236546,5,63,M,Control
236696,19,40,F,Test
237072,32,58,F,Test
237182,4,23,M,Control
237500,14,53,F,Control
237511,5,58,F,Test
237525,12,35,F,Control
237611,12,32,F,Test
237686,13,48,M,Test
237822,7,55,M,Control
237927,16,84,F,Control
238091,14,56,F,Test
238154,14,53,M,Control
238320,15,43,M,Control
238490,4,23,U,Control
238672,7,54,U,Control
238874,15,60,F,Control
239127,6,34,U,Test
239136,8,68,U,Control
239291,8,39,U,Test
239465,5,53,F,Test
239685,21,61,F,Control
239772,8,32,F,Control
239815,4,52,M,Control
240288,6,29,U,Control
240400,17,51,M,Control
240468,22,76,F,Control
240560,4,24,M,Test
241057,28,61,M,Control
241085,17,49,M,Test
241571,4,69,U,Control
242019,7,25,U,Control
242197,10,32,M,Test
242235,23,44,M,Test
242241,11,38,U,Control
242262,8,63,U,Control
242576,6,51,U,Test
242792,11,48,F,Control
242833,4,20,U,Control
242922,15,49,M,Control
243705,8,38,U,Test
244011,16,54,F,Test
244283,10,24,F,Test
244304,13,45,M,Control
244487,11,39,M,Test
244897,13,69,F,Control
244941,22,79,M,Test
245270,15,34,F,Control
245312,25,92,F,Test
245646,5,46,F,Control
246429,17,56,F,Test
246710,8,30,M,Test
246812,11,48,M,Test
246901,9,60,F,Test
246911,13,49,M,Control
246922,9,68,F,Test
247432,9,57,M,Control
247960,6,55,M,Test
248317,6,24,U,Test
248347,12,46,M,Control
248426,4,51,U,Test
248485,11,49,M,Control
248531,34,59,F,Test
248569,4,26,U,Test
249333,12,46,M,Control
249632,4,21,U,Test
249680,13,61,F,Control
249743,12,51,F,Control
250165,7,25,F,Control
250277,6,20,U,Control
250645,15,53,F,Test
250763,4,33,U,Control
250924,6,53,U,Test
251184,13,61,F,Control
251242,8,74,M,Control
251414,5,25,U,Test
251479,12,48,F,Control
251519,4,36,F,Test
251727,4,32,U,Control
251748,22,43,M,Test
252002,7,26,U,Control
252042,10,22,F,Control
252085,14,76,F,Control
252509,21,64,M,Control
252667,14,65,F,Test
252744,13,34,F,Control
252898,4,52,U,Test
253049,7,61,U,Test
253211,12,31,M,Test
253639,22,32,M,Test
253737,9,26,F,Control
253977,5,63,U,Control
254266,21,47,M,Control
254302,13,59,M,Test
254417,4,22,U,Test
254491,5,54,U,Control
254505,18,61,M,Test
254529,20,67,M,Control
254604,10,31,U,Test
254909,9,56,F,Control
254955,5,38,U,Test
255668,4,37,U,Control
255743,3,59,U,Control
256199,13,56,F,Control
256277,20,83,M,Test
256308,11,68,M,Control
256318,9,31,F,Control
256325,9,37,U,Test
256853,9,81,F,Control
257116,11,33,F,Test
257259,19,30,M,Test
257347,5,31,F,Test
257411,25,76,F,Control
257597,22,62,F,Control
257840,13,36,M,Test
257907,6,58,U,Test
258144,28,64,M,Test
258198,22,56,M,Control
258243,6,19,U,Test
258563,4,60,U,Control
258829,22,70,F,Control
258909,7,49,U,Test
259061,12,26,M,Control
259228,21,47,F,Test
259331,23,44,M,Test
259424,17,45,M,Control
259817,9,38,F,Test
260044,6,40,U,Test
260054,18,58,M,Control
260336,11,58,U,Test
260668,8,43,U,Test
260727,8,48,U,Test
260843,22,62,F,Test
261325,14,67,F,Test
261440,7,47,U,Control
261785,11,81,F,Test
261852,14,57,M,Test
261857,20,57,F,Control
262054,19,40,F,Control
262201,5,57,U,Control
262503,17,24,M,Test
262535,6,24,M,Control
262591,9,69,U,Control
262702,8,36,U,Test
263177,7,56,U,Test
263217,12,67,F,Control
263861,4,40,U,Test
264049,21,77,M,Test
265126,14,51,F,Test
265715,4,31,U,Test
266183,8,63,M,Control
266232,10,52,F,Test
266315,6,24,U,Test
266404,6,32,U,Test
266497,24,64,F,Control
266635,8,28,M,Control
266896,5,28,U,Test
267117,6,56,U,Control
267299,15,65,F,Control
267341,5,47,M,Test
267391,13,60,M,Test
267397,16,64,F,Control
267446,7,67,U,Control
267551,21,57,M,Test
267576,14,38,F,Control
267928,5,56,U,Test
268386,3,22,U,Control
268415,6,56,U,Test
268441,14,30,M,Control
268509,11,59,F,Control
268845,16,46,M,Control
268908,9,51,M,Control
268972,10,60,M,Control
269352,17,35,M,Control
269373,16,45,F,Control
269520,14,57,M,Control
269529,9,51,M,Test
269636,6,37,U,Control
269660,5,37,U,Test
269751,6,34,U,Test
270013,5,43,U,Test
270173,5,63,M,Test
270527,31,71,F,Control
270539,7,52,U,Test
270682,4,62,U,Control
271343,11,35,F,Test
271577,9,43,F,Control
271840,14,66,M,Test
271955,7,32,U,Control
272484,14,48,M,Test
272924,14,36,M,Control
272934,5,59,U,Control
273258,10,25,M,Control
273319,8,57,M,Control
273469,4,22,U,Test
273721,25,26,F,Test
273872,25,22,M,Control
274222,20,54,M,Control
274416,10,59,M,Test
274453,8,60,M,Control
274476,13,56,M,Test
274798,12,33,F,Control
274816,19,60,F,Control
275144,15,50,F,Test
275210,21,45,F,Test
275288,14,73,F,Test
276792,8,38,M,Test
277068,5,26,U,Test
277251,11,30,F,Control
277560,4,60,U,Control
277875,7,62,U,Control
278017,9,80,M,Test
278457,15,47,M,Test
278834,9,27,F,Control
278839,11,62,F,Test
278866,12,68,F,Control
279311,6,77,U,Test
279675,23,67,F,Test
279718,8,62,U,Test
279820,14,63,F,Test
280389,6,62,U,Test
280640,14,54,M,Control
280881,11,60,M,Test
280950,16,53,M,Control
281095,17,50,F,Test
281100,15,57,M,Test
282077,12,35,M,Control
282081,30,51,F,Control
282393,25,44,M,Control
283127,15,63,M,Test
283311,15,63,M,Test
283338,18,46,F,Control
283734,6,68,F,Test
283840,16,73,M,Test
284347,29,53,F,Control
284427,20,55,F,Test
284562,7,33,U,Test
284648,6,25,U,Test
285205,14,52,M,Control
285338,5,33,F,Test
285619,30,68,M,Control
285977,9,64,M,Control
286117,14,64,M,Control
286645,7,35,U,Test
286837,4,47,U,Test
286957,6,53,U,Test
287006,11,55,F,Control
287010,5,61,U,Test
287195,7,53,U,Test
287360,17,68,M,Test
287737,17,22,M,Control
287756,13,37,F,Control
287817,10,32,F,Test
288973,8,37,U,Test
289030,8,25,M,Control
289514,5,28,U,Control
289716,5,59,U,Test
289799,20,65,F,Test
290869,15,39,M,Control
291182,13,56,F,Control
291330,29,68,M,Control
291411,16,53,F,Control
292165,16,72,F,Control
292316,5,30,U,Test
292370,27,49,M,Control
292583,24,48,M,Test
292662,4,69,F,Control
292742,4,49,M,Test
292768,14,30,M,Control
292788,21,75,M,Test
292954,21,57,M,Control
293002,22,64,F,Control
293075,8,38,U,Test
293082,19,63,M,Test
293284,6,44,U,Control
293500,13,47,F,Control
293841,6,69,U,Control
294034,8,56,U,Test
294716,17,38,M,Control
294956,11,60,M,Test
295552,26,30,M,Test
295651,9,66,M,Test
295858,14,36,F,Test
296131,18,22,F,Test
296154,35,59,M,Control
296161,12,68,M,Control
296285,20,59,M,Control
296314,13,66,F,Test
296402,6,30,U,Test
296527,15,54,F,Control
297011,8,62,F,Control
297220,11,63,F,Control
297253,4,20,U,Test
297472,5,61,U,Control
297511,5,52,U,Test
297721,6,42,M,Test
297788,5,57,U,Test
297959,9,28,M,Test
298442,15,66,F,Control
298590,11,82,M,Test
298708,17,62,F,Test
298786,12,19,F,Test
298925,10,44,M,Control
299060,5,20,U,Control
299462,4,36,U,Control
299523,6,35,U,Control
299563,14,54,F,Control
299872,6,45,U,Control
300527,4,54,U,Test
300899,6,54,F,Test
301097,21,79,M,Control
301141,19,56,F,Control
301165,18,41,M,Test
301330,6,27,U,Control
301637,4,22,F,Test
301969,4,62,U,Test
302069,21,83,M,Control
302083,21,56,M,Test
302140,13,70,M,Test
302202,5,60,U,Control
303136,14,29,M,Test
303432,9,62,M,Test
303497,4,57,U,Test
303551,10,38,F,Test
303920,18,27,F,Test
304434,10,29,M,Test
304915,5,66,U,Test
304982,14,44,F,Control
305018,4,22,U,Control
305028,5,44,U,Test
305138,11,36,U,Control
305251,13,28,M,Test
305572,9,45,M,Control
305648,7,30,U,Test
306118,7,67,U,Test
306459,6,30,U,Test
306592,19,66,M,Test
307667,12,66,M,Control
307881,30,54,U,Test
307903,4,38,U,Control
308060,14,44,F,Test
308167,5,68,U,Test
308531,8,50,U,Test
308702,16,60,F,Test
309009,6,52,U,Test
309189,9,29,M,Control
309302,36,72,M,Test
309362,4,55,U,Test
309480,19,45,F,Test
309508,9,54,F,Control
309715,16,56,F,Control
309846,5,20,M,Test
309851,21,63,M,Control
309979,6,63,U,Control
310181,16,45,M,Test
310366,15,59,M,Control
310380,7,41,U,Control
310446,22,68,F,Test
310644,16,33,M,Test
310721,5,47,M,Test
311194,6,64,U,Control
311251,20,51,F,Test
311296,18,68,F,Control
311471,16,40,M,Control
311794,3,37,U,Control
312042,6,72,F,Test
312094,4,22,U,Control
312131,6,65,U,Test
312165,8,45,M,Control
312199,5,28,U,Test
312698,5,27,U,Control
312726,7,29,F,Control
312781,7,30,U,Test
312799,23,57,M,Control
312887,13,32,U,Test
312984,15,67,F,Control
313261,6,51,U,Control
313570,18,48,F,Test
313591,6,38,U,Test
313763,16,43,M,Control
313789,6,53,U,Control
314189,23,43,F,Test
314209,6,48,U,Test
314673,13,41,F,Test
314958,9,54,F,Control
314959,7,62,U,Control
315324,9,51,M,Test
316017,15,57,M,Test
316463,21,65,M,Control
316514,13,38,U,Test
316689,21,64,M,Control
316989,12,54,M,Test
317043,12,33,M,Control
317351,15,57,M,Test
317438,26,60,F,Test
317713,4,24,U,Test
317857,19,72,M,Test
318182,6,26,U,Control
318535,4,51,F,Test
318680,14,31,F,Test
318831,10,65,F,Test
318849,5,27,U,Test
318876,4,47,U,Test
318888,13,62,M,Test
319514,16,65,M,Test
319618,14,45,F,Test
319648,5,24,U,Test
319800,7,59,U,Test
319807,6,56,U,Control
319927,10,46,F,Control
319971,15,75,M,Control
320094,12,53,M,Test
320321,6,30,U,Test
320499,15,22,F,Control
320586,23,52,M,Control
320617,9,34,U,Test
320786,6,71,U,Control
320798,12,35,F,Test
320868,15,69,M,Test
321188,12,33,M,Control
321523,5,59,U,Test
321755,16,54,M,Test
322007,6,35,U,Test
322174,6,57,U,Control
322453,30,60,F,Control
322785,27,63,F,Test
322818,4,50,F,Control
322874,7,48,U,Control
322927,6,62,U,Control
323290,6,65,U,Control
323337,10,56,F,Control
323407,12,64,F,Control
323628,3,71,F,Test
323720,8,26,F,Test
323753,14,56,M,Test
323950,22,50,M,Control
323999,6,23,U,Test
324086,13,27,M,Control
324094,9,44,F,Test
324516,11,46,F,Control
325301,12,46,M,Control
325599,8,28,U,Control
325933,9,30,F,Test
326039,11,59,F,Control
326204,5,27,U,Test
326512,23,72,M,Test
326613,13,31,F,Test
326707,26,78,F,Test
327151,14,74,M,Control
327337,15,73,M,Control
327362,22,69,F,Test
327511,20,58,F,Test
327520,15,39,F,Test
327539,15,46,M,Test
327568,4,35,U,Test
327738,4,47,U,Control
327979,10,54,F,Control
328027,37,64,M,Control
328050,27,23,M,Control
329062,13,65,F,Test
329574,7,29,U,Test
329631,5,35,U,Control
329693,14,49,F,Control
329730,4,38,U,Test
330024,3,61,U,Control
330035,4,60,M,Test
330243,19,47,F,Control
330666,13,27,M,Control
331139,22,55,F,Test
331166,7,33,U,Test
331379,9,73,M,Control
331795,7,68,U,Control
332073,7,73,U,Control
332101,16,37,M,Test
332121,5,22,U,Control
332287,11,39,F,Test
332658,6,72,M,Test
333023,5,60,U,Test
333321,13,30,M,Test
333392,12,39,F,Test
333744,20,42,F,Test
334181,21,58,M,Test
334242,24,46,F,Test
334362,5,37,U,Test
334785,3,59,M,Test
334941,6,47,U,Control
335080,13,46,M,Control
335335,5,23,U,Test
335389,12,56,M,Control
335786,14,32,F,Test
335913,15,49,M,Test
335950,9,54,F,Control
336166,6,58,U,Control
336203,11,36,F,Control
336265,15,56,F,Test
336279,18,57,M,Control
336414,15,54,F,Control
336421,11,57,F,Test
336903,12,72,M,Test
337421,8,22,U,Test
337729,15,54,M,Control
337878,5,18,F,Test
338164,10,64,M,Control
338292,6,63,U,Test
338607,18,50,M,Test
338641,12,35,F,Control
338896,10,39,F,Control
339004,22,31,M,Control
339258,18,42,M,Test
339396,6,63,U,Control
339684,11,29,M,Test
340120,21,42,F,Control
340192,24,74,F,Test
340426,9,34,F,Test
340480,22,52,M,Test
340534,4,37,U,Control
340947,11,50,M,Test
341102,13,56,F,Test
341409,15,36,F,Test
341429,7,48,U,Control
341647,16,63,M,Test
341976,5,64,U,Test
342070,4,59,U,Test
342283,8,61,M,Test
342322,11,50,M,Test
342333,26,58,F,Control
342341,13,59,M,Control
342517,15,49,M,Control
342646,22,57,M,Control
342684,22,25,U,Control
342757,10,35,F,Test
343183,8,79,M,Control
343525,4,50,U,Test
343583,15,35,M,Control
343737,6,59,U,Test
343881,16,68,M,Control
343906,6,53,U,Control
343935,14,42,M,Test
344514,9,47,M,Test
344840,16,61,F,Control
344960,20,52,M,Control
345640,4,47,U,Test
346106,13,40,F,Control
346406,17,55,M,Test
346409,15,49,M,Control
346580,11,26,F,Test
346781,26,24,F,Test
346805,29,60,M,Test
347076,35,54,F,Control
347328,16,51,U,Control
347452,10,44,M,Test
347861,9,33,F,Test
347874,4,47,U,Test
348166,12,60,M,Control
348330,16,36,M,Control
348355,5,38,U,Control
348888,4,28,U,Control
349305,16,42,F,Control
349379,15,28,M,Control
349728,15,21,U,Test
350165,9,33,U,Control
350463,5,30,F,Control
350524,16,34,M,Test
350673,17,41,M,Test
351038,20,50,M,Test
351093,6,29,U,Control
351247,14,43,M,Test
351374,8,59,M,Control
351479,11,33,M,Test
351533,7,30,U,Control
351690,3,32,F,Control
351701,24,46,F,Control
351792,38,67,F,Control
351901,11,36,F,Test
352020,13,54,F,Test
352172,4,43,U,Test
352491,6,51,U,Control
352497,5,35,U,Test
352659,7,31,U,Test
352713,12,33,M,Test
353281,6,22,U,Control
353628,10,54,F,Control
353658,5,22,U,Control
353727,4,22,M,Control
353828,6,61,U,Test
353896,19,57,F,Control
354470,11,44,M,Test
354541,22,65,F,Test
354699,18,53,F,Control
354981,9,79,M,Control
356001,4,54,U,Control
356363,5,59,U,Control
356380,37,73,F,Control
356581,5,65,U,Control
356780,21,80,F,Control
356783,13,66,F,Control
356824,16,58,F,Control
357090,30,62,M,Control
357318,6,28,U,Test
357553,6,30,U,Test
357583,13,44,F,Test
357945,5,52,F,Control
358027,10,69,M,Test
358176,3,65,U,Control
358189,21,49,F,Control
358223,6,24,U,Test
358285,32,29,M,Test
358456,10,29,M,Test
358827,7,37,U,Control
358876,13,27,F,Control
358970,14,43,F,Test
359266,8,23,M,Control
359316,16,44,M,Test
359374,8,55,F,Control
359623,21,92,M,Control
359736,15,65,F,Test
359922,5,32,F,Test
360131,6,24,U,Control
360511,29,57,M,Control
360674,15,57,M,Test
360816,27,62,F,Control
360872,8,35,F,Control
361296,20,53,M,Control
361306,12,64,M,Control
361484,7,31,U,Control
361590,6,23,U,Test
361728,21,68,F,Control
362107,7,63,U,Test
362727,8,59,M,Test
363066,10,38,M,Test
363128,13,28,M,Test
363428,21,59,F,Control
363451,12,67,F,Test
363461,27,73,M,Control
363631,5,49,U,Control
363952,4,58,F,Test
364039,17,47,F,Control
364153,13,53,M,Control
364797,12,54,F,Control
365203,9,34,F,Test
365420,12,48,F,Test
365525,4,25,U,Test
365534,16,68,F,Test
365583,11,60,M,Control
365845,8,57,U,Test
365868,16,43,F,Control
366500,13,60,M,Control
366858,11,34,M,Control
366887,9,27,M,Test
367295,6,24,U,Test
367331,6,62,U,Control
367638,20,84,F,Control
367642,4,33,U,Control
367874,16,45,M,Control
368005,15,50,M,Control
368396,22,69,M,Test
368473,7,62,U,Control
368713,15,18,F,Control
368994,11,33,F,Test
369046,5,28,U,Test
369222,17,42,M,Test
369255,8,27,F,Control
369488,7,54,U,Test
369940,14,34,F,Test
369968,12,33,M,Control
370021,9,32,M,Test
370053,9,56,M,Test
370067,15,42,F,Control
370200,6,36,U,Test
370201,22,48,F,Test
370238,7,36,U,Test
370633,30,25,F,Test
370651,7,56,U,Control
370659,13,36,F,Test
370773,8,28,U,Test
371059,5,60,F,Control
371162,5,54,U,Test
371892,4,65,M,Control
372126,6,64,U,Test
372139,5,70,M,Test
372207,5,24,U,Test
372517,16,50,M,Test
372523,6,58,U,Control
372563,6,27,U,Test
372662,13,67,M,Test
372697,6,69,U,Test
372698,6,44,U,Control
372755,4,57,U,Test
372780,6,37,U,Test
373190,19,32,M,Test
373345,7,32,U,Test
373361,14,50,M,Test
373376,15,65,F,Test
373454,17,62,F,Control
373577,9,46,M,Test
373863,14,49,M,Test
373892,8,26,M,Control
374015,9,27,F,Control
374255,4,28,U,Control
374585,9,32,U,Test
374721,14,36,F,Control
374835,17,37,M,Control
374896,12,29,M,Control
374973,16,83,F,Test
375176,7,28,U,Test
375257,15,28,M,Test
375418,13,70,M,Control
375492,15,38,M,Control
375504,15,43,M,Test
375730,9,40,F,Test
375831,5,26,U,Control
375834,15,34,M,Control
376294,15,34,F,Test
376559,4,50,U,Control
376793,15,71,M,Test
377022,12,50,M,Test
377178,15,32,M,Test
377380,20,62,F,Test
377914,26,61,F,Control
377932,26,72,M,Test
378018,10,59,F,Test
378319,14,49,M,Test
378530,5,66,U,Control
378538,20,62,M,Test
378556,6,32,U,Test
378738,14,59,M,Test
378822,28,68,F,Test
379137,5,26,U,Control
379383,14,35,F,Control
379788,21,47,M,Control
379863,7,65,F,Test
380170,29,65,F,Control
380583,11,42,U,Control
380729,18,39,F,Test
380857,13,53,M,Control
381102,13,69,M,Test
381123,4,46,U,Control
381655,3,33,U,Control
381660,15,66,F,Test
381711,7,59,U,Control
381793,21,54,F,Test
381961,13,30,F,Test
382031,11,68,M,Test
382202,14,59,F,Test
382316,6,59,M,Test
382317,4,47,U,Test
382434,8,66,F,Control
382734,7,62,U,Control
382897,13,47,F,Test
382998,13,40,M,Test
383009,22,20,M,Test
383141,34,58,F,Test
383168,23,58,F,Test
383373,13,72,F,Test
383469,15,59,M,Test
383674,8,28,U,Test
384132,6,43,U,Test
384371,4,27,U,Control
385052,5,28,U,Test
385095,4,41,U,Test
385337,15,55,F,Test
385456,4,36,M,Test
385555,22,47,M,Test
385623,15,43,F,Control
385802,7,38,U,Test
385931,12,30,M,Control
386336,20,55,M,Test
386383,22,54,M,Test
386570,11,40,F,Control
386822,14,33,M,Control
387056,12,33,F,Control
387539,10,50,F,Test
387579,6,21,U,Test
387835,15,55,F,Control
387839,24,68,F,Control
388395,14,63,M,Test
388801,30,58,M,Test
389358,8,41,F,Test
389384,5,39,M,Test
390511,10,29,F,Control
390635,6,55,U,Test
390650,7,43,U,Test
390870,8,25,U,Control
391025,4,85,U,Control
391167,21,50,U,Test
391209,5,31,U,Test
391472,7,49,F,Control
391817,7,33,U,Control
391821,7,44,U,Test
392273,4,31,U,Control
392318,19,21,M,Test
392459,26,57,U,Test
392725,9,32,M,Test
392733,8,53,F,Control
392757,5,24,U,Control
393005,15,53,M,Control
393252,16,37,M,Control
393489,18,60,F,Test
394110,15,26,U,Test
394311,5,68,U,Test
394456,14,77,M,Control
394458,10,59,F,Test
394629,9,31,F,Test
394951,5,20,U,Control
395018,21,59,M,Test
395074,5,55,U,Test
395152,23,63,F,Test
395302,14,71,M,Test
395610,12,28,M,Control
395669,13,45,F,Test
395711,14,50,M,Test
395814,10,75,F,Control
395960,20,59,F,Test
395988,8,61,M,Control
396003,5,71,M,Test
396393,5,35,U,Test
396523,7,40,M,Control
396549,13,29,M,Test
396876,15,32,F,Test
397150,22,53,F,Test
397404,15,34,F,Control
397574,13,56,M,Control
397852,16,64,M,Test
398317,7,27,U,Test
398973,12,59,F,Test
399065,28,72,F,Control
399211,21,39,M,Test
399381,14,68,F,Test
399690,16,80,M,Control
399694,5,49,F,Test
399707,14,57,U,Test
399780,24,63,F,Test
400082,9,37,M,Control
400613,13,53,M,Control
400621,4,29,U,Control
400773,15,45,M,Control
401147,15,68,F,Test
401260,4,61,F,Test
401723,6,26,M,Test
401737,4,23,U,Test
401951,14,38,M,Control
401964,18,31,M,Test
402019,11,59,M,Control
402340,24,76,F,Test
402509,5,37,U,Test
402923,9,63,M,Control
402984,17,44,F,Test
403501,11,60,F,Test
403509,3,51,U,Test
403658,5,61,U,Control
403735,10,40,M,Test
403921,14,59,F,Control
404861,10,36,F,Control
405107,15,34,M,Test
405201,11,40,M,Control
405451,8,40,M,Test
405501,4,24,U,Control
405565,9,34,F,Control
406039,4,30,U,Test
406224,4,49,U,Test
406265,15,58,M,Test
406877,14,60,M,Test
406992,23,48,M,Control
407061,9,45,M,Test
407146,8,52,U,Control
407327,5,31,U,Control
407433,11,28,M,Test
407759,21,62,M,Test
407804,23,68,F,Control
408180,31,50,F,Control
408266,22,67,U,Test
408411,17,52,M,Test
408478,15,50,M,Test
408685,28,64,F,Test
409075,16,68,M,Test
409332,8,61,F,Test
409432,6,46,U,Control
409450,21,52,M,Control
409787,14,61,M,Test
409876,6,55,U,Test
409953,23,63,F,Control
409987,6,65,U,Test
410298,14,36,U,Test
410327,9,58,M,Test
410421,14,39,F,Test
410527,4,42,U,Control
410623,18,63,M,Control
410682,6,29,F,Test
410752,11,19,M,Test
411442,12,34,F,Test
411463,20,48,F,Test
411480,11,26,F,Control
411761,4,52,U,Test
412025,6,35,U,Test
412057,15,51,M,Control
413001,4,36,U,Control
413157,13,45,F,Control
413324,23,30,M,Test
413583,8,60,U,Control
413993,23,68,F,Control
414149,8,40,U,Test
414245,9,71,F,Test
414909,12,45,F,Test
415158,7,51,U,Control
415277,14,67,F,Control
415523,10,33,F,Test
415987,2,25,U,Test
416018,28,37,F,Control
416116,19,56,M,Control
416346,23,60,F,Test
416724,18,55,F,Test
416757,9,40,F,Control
416876,6,66,F,Control
417113,22,27,F,Test
417123,13,49,F,Test
417189,6,71,U,Control
417204,16,59,F,Test
417642,14,37,F,Control
418569,6,51,F,Test
419610,4,25,U,Control
419807,5,54,U,Test
419848,9,53,M,Test
419969,8,68,M,Control
420495,33,58,F,Test
420722,10,43,M,Test
420825,15,20,M,Control
420983,4,43,U,Test
421097,14,70,M,Test
421124,16,58,F,Test
421209,14,30,M,Test
421223,22,46,F,Control
421287,5,60,U,Control
421795,14,50,M,Control
421833,5,46,U,Control
422463,21,69,F,Control
422464,5,38,U,Test
422480,19,60,M,Control
422661,6,34,U,Control
422765,8,36,U,Test
423183,20,48,M,Control
423508,15,63,M,Control
423947,7,29,U,Test
424206,4,43,U,Test
424267,23,61,M,Control
424592,23,24,M,Test
424760,7,60,U,Control
425398,16,72,M,Control
425532,5,42,U,Control
425546,7,53,M,Test
425578,5,27,U,Test
425987,13,28,U,Control
426074,5,58,U,Test
426092,15,54,F,Test
426432,10,59,F,Control
426756,26,53,F,Control
426901,8,47,M,Test
427013,5,61,F,Test
427194,12,48,M,Control
427512,15,51,M,Control
427628,7,34,F,Test
427824,4,55,U,Control
427931,6,24,U,Control
428064,5,22,U,Control
428109,6,38,U,Test
428135,6,60,U,Test
428170,24,22,M,Control
428188,22,57,M,Control
428201,10,24,F,Test
428485,16,43,U,Control
428635,19,37,F,Control
428698,5,38,M,Control
428852,4,48,M,Test
