client_id,variation,process_step,date_time
140489,Control,confirm,"2017-04-19 11:21:16"
140683,Test,confirm,"2017-04-02 15:13:45"
140690,Control,step_2,"2017-04-09 23:45:26"
141417,Test,confirm,"2017-04-12 15:50:42"
141591,Control,step_1,"2017-04-11 11:47:11"
141602,Control,step_2,"2017-04-12 09:06:58"
141643,Test,confirm,"2017-04-17 12:02:54"
142351,Test,step_1,"2017-04-21 18:21:43"
142695,Test,start,"2017-04-09 14:56:56"
143218,Control,confirm,"2017-04-20 15:43:53"
143267,Test,confirm,"2017-03-30 09:28:50"
143688,Control,start,"2017-04-05 23:47:06"
143691,Control,start,"2017-04-23 15:44:55"
144244,Control,confirm,"2017-04-06 20:59:05"
144678,Control,confirm,"2017-04-06 11:16:13"
144773,Control,confirm,"2017-04-05 11:04:25"
145106,Test,confirm,"2017-04-05 12:43:28"
146072,Test,confirm,"2017-04-05 11:17:36"
146205,Control,confirm,"2017-03-29 14:40:39"
146317,Control,confirm,"2017-04-12 14:02:14"
146390,Test,confirm,"2017-04-05 12:50:19"
146579,Test,confirm,"2017-04-07 14:22:30"
146603,Control,step_3,"2017-03-29 12:07:36"
147033,Control,confirm,"2017-03-29 11:22:05"
147077,Control,start,"2017-03-29 15:49:52"
147316,Control,confirm,"2017-04-19 09:52:00"
147852,Test,confirm,"2017-03-21 19:59:29"
148099,Control,confirm,"2017-04-27 10:41:51"
148217,Test,confirm,"2017-04-06 08:14:28"
148347,Test,confirm,"2017-04-19 16:38:48"
148369,Test,confirm,"2017-04-15 21:37:35"
148391,Test,start,"2017-03-29 17:05:49"
148445,Control,step_3,"2017-04-06 16:54:43"
148448,Test,confirm,"2017-04-17 23:48:04"
148954,Control,confirm,"2017-03-30 17:19:24"
149108,Test,confirm,"2017-04-02 11:00:49"
149192,Test,step_3,"2017-04-14 13:16:28"
149265,Test,step_1,"2017-04-16 12:10:15"
149593,Control,step_2,"2017-04-03 09:56:25"
149635,Test,step_3,"2017-04-18 17:08:53"
149685,Control,start,"2017-04-15 15:04:57"
150095,Test,confirm,"2017-03-29 11:17:13"
151250,Test,start,"2017-04-05 19:04:22"
151444,Control,step_3,"2017-04-15 14:05:25"
151897,Test,confirm,"2017-04-05 12:31:23"
153841,Control,confirm,"2017-04-06 21:25:38"
154143,Test,confirm,"2017-04-07 17:19:16"
154147,Test,confirm,"2017-04-10 18:55:13"
154458,Control,step_3,"2017-03-22 17:51:54"
154640,Control,confirm,"2017-04-15 18:44:43"
154782,Test,start,"2017-04-10 19:10:01"
154809,Test,confirm,"2017-04-20 12:24:52"
155526,Control,confirm,"2017-03-27 10:56:36"
156105,Test,confirm,"2017-04-17 18:30:28"
156894,Control,step_1,"2017-04-19 18:13:25"
156945,Control,start,"2017-04-11 09:54:57"
157209,Test,confirm,"2017-04-06 22:36:01"
158047,Test,start,"2017-04-11 10:30:42"
158141,Test,confirm,"2017-04-05 13:37:17"
158201,Test,step_2,"2017-04-05 15:26:24"
159268,Control,confirm,"2017-04-21 12:30:31"
159558,Test,step_1,"2017-04-05 20:53:29"
159617,Control,confirm,"2017-04-09 15:17:31"
159687,Test,confirm,"2017-03-29 15:45:01"
159728,Test,start,"2017-04-22 11:45:44"
159823,Control,step_1,"2017-04-05 12:42:49"
159875,Test,start,"2017-04-10 12:42:59"
159908,Test,step_1,"2017-04-19 19:24:19"
159970,Test,step_1,"2017-04-19 16:14:32"
160085,Control,step_2,"2017-04-20 12:19:09"
160144,Test,confirm,"2017-04-26 14:25:58"
160466,Control,confirm,"2017-04-23 20:40:12"
160616,Control,confirm,"2017-04-05 20:14:35"
160654,Test,confirm,"2017-04-17 15:17:53"
160938,Control,step_1,"2017-04-12 15:24:24"
161074,Control,step_3,"2017-04-06 19:16:44"
161108,Control,step_2,"2017-03-29 11:58:35"
161127,Control,confirm,"2017-04-05 14:17:34"
161491,Control,confirm,"2017-04-12 15:14:29"
161792,Control,start,"2017-04-16 11:53:55"
162127,Test,confirm,"2017-04-12 17:38:37"
162388,Test,step_2,"2017-04-08 20:02:59"
162867,Test,start,"2017-04-03 13:58:55"
162894,Test,confirm,"2017-04-05 12:17:18"
163907,Test,confirm,"2017-04-18 14:24:38"
165301,Control,confirm,"2017-03-29 11:26:48"
165428,Control,confirm,"2017-04-24 11:23:47"
165765,Test,confirm,"2017-04-09 13:05:56"
165890,Control,confirm,"2017-04-14 06:14:17"
165900,Test,confirm,"2017-04-25 11:51:31"
166017,Test,confirm,"2017-04-10 15:28:51"
166154,Test,start,"2017-04-02 19:25:27"
166315,Test,confirm,"2017-04-09 12:42:23"
166715,Control,step_3,"2017-04-12 15:51:17"
168266,Test,confirm,"2017-04-16 14:54:36"
168539,Test,confirm,"2017-04-08 13:49:59"
168989,Test,step_1,"2017-04-03 15:11:01"
169185,Test,start,"2017-04-08 16:36:44"
169620,Test,confirm,"2017-03-29 12:01:16"
169784,Test,step_2,"2017-03-31 14:46:20"
170462,Test,start,"2017-04-05 11:21:15"
170507,Control,confirm,"2017-03-30 16:06:15"
170660,Control,step_1,"2017-04-06 15:16:16"
170798,Test,confirm,"2017-04-10 10:45:48"
170895,Control,confirm,"2017-04-14 10:49:40"
170896,Control,confirm,"2017-04-07 13:16:56"
171096,Test,start,"2017-03-29 18:24:49"
171484,Test,confirm,"2017-04-12 04:42:35"
171492,Test,confirm,"2017-04-12 11:21:14"
171597,Test,confirm,"2017-04-07 09:38:40"
171971,Test,confirm,"2017-04-16 18:31:58"
172422,Test,start,"2017-04-05 19:08:32"
172858,Test,confirm,"2017-04-02 11:43:42"
173784,Control,step_3,"2017-03-25 15:38:31"
174238,Test,confirm,"2017-04-16 22:39:20"
174800,Control,confirm,"2017-04-10 12:23:24"
174806,Control,confirm,"2017-04-09 21:36:44"
175033,Control,start,"2017-04-06 21:43:15"
175128,Control,start,"2017-04-25 15:19:37"
175196,Control,step_2,"2017-03-30 17:18:38"
175625,Test,step_3,"2017-04-13 09:28:53"
175752,Test,confirm,"2017-04-19 12:52:24"
175784,Control,step_2,"2017-04-05 10:54:38"
176114,Test,step_1,"2017-04-23 12:44:02"
176808,Control,confirm,"2017-03-29 11:21:02"
176963,Test,confirm,"2017-04-03 14:42:40"
176966,Test,confirm,"2017-04-05 10:39:18"
177581,Control,confirm,"2017-04-15 12:19:03"
177765,Test,confirm,"2017-03-29 11:10:52"
177876,Control,confirm,"2017-03-31 09:49:13"
177990,Control,confirm,"2017-04-05 12:24:18"
178214,Test,confirm,"2017-04-18 20:35:05"
178493,Control,confirm,"2017-04-05 11:51:04"
178853,Control,start,"2017-04-05 13:25:00"
179027,Control,step_1,"2017-03-31 10:59:22"
179076,Control,confirm,"2017-04-28 08:49:42"
179358,Test,start,"2017-03-21 21:03:41"
179489,Control,confirm,"2017-04-08 16:18:27"
179667,Test,start,"2017-04-02 09:23:35"
180142,Control,confirm,"2017-04-03 19:02:51"
180381,Control,confirm,"2017-04-19 13:46:46"
180404,Control,confirm,"2017-04-05 12:02:22"
181125,Test,start,"2017-04-06 09:07:48"
181254,Test,confirm,"2017-04-12 14:04:56"
182074,Test,confirm,"2017-04-02 15:18:51"
182574,Control,confirm,"2017-04-20 16:29:51"
182575,Control,step_3,"2017-03-30 09:53:16"
182591,Control,step_3,"2017-03-31 11:34:37"
182739,Test,confirm,"2017-03-22 14:58:37"
183077,Test,confirm,"2017-03-23 11:53:14"
183287,Control,confirm,"2017-04-09 13:24:39"
183399,Control,step_3,"2017-04-06 15:58:37"
183713,Control,start,"2017-03-29 15:30:08"
183720,Test,confirm,"2017-04-05 13:26:39"
183855,Control,step_3,"2017-04-12 11:15:35"
184127,Test,confirm,"2017-04-14 21:32:49"
184211,Control,start,"2017-04-13 11:25:31"
184216,Test,confirm,"2017-03-31 19:00:24"
184396,Test,start,"2017-04-12 13:21:46"
184701,Test,start,"2017-03-29 11:16:19"
185553,Control,start,"2017-04-06 13:42:12"
185675,Test,confirm,"2017-04-05 18:42:17"
185881,Control,confirm,"2017-03-29 21:41:21"
185963,Test,step_1,"2017-04-19 21:20:51"
186246,Control,confirm,"2017-04-04 11:24:24"
186550,Test,start,"2017-04-27 04:08:00"
186612,Control,confirm,"2017-04-21 09:24:10"
186857,Test,confirm,"2017-04-10 18:49:29"
187308,Test,step_3,"2017-04-12 19:36:37"
187326,Test,start,"2017-04-03 09:18:14"
187547,Test,confirm,"2017-04-11 07:55:49"
187837,Control,confirm,"2017-04-13 13:30:47"
187902,Test,start,"2017-04-22 19:33:02"
188427,Control,confirm,"2017-03-31 08:39:34"
189053,Control,confirm,"2017-04-18 12:51:04"
189299,Control,confirm,"2017-04-04 11:25:14"
189571,Control,confirm,"2017-04-06 14:32:05"
189572,Test,confirm,"2017-03-30 14:35:59"
190001,Test,confirm,"2017-04-15 18:18:55"
190197,Control,confirm,"2017-04-05 12:03:35"
190246,Test,confirm,"2017-04-17 19:05:12"
190580,Test,start,"2017-04-05 17:41:21"
191300,Test,start,"2017-04-19 14:36:53"
191373,Control,confirm,"2017-03-30 13:43:01"
191619,Test,confirm,"2017-04-13 20:20:41"
191749,Control,confirm,"2017-04-03 10:42:50"
191877,Test,confirm,"2017-04-16 13:55:06"
192049,Test,start,"2017-04-11 21:04:54"
192160,Test,start,"2017-04-04 22:08:21"
192386,Test,start,"2017-04-12 13:15:20"
192518,Test,confirm,"2017-04-27 09:13:09"
192577,Test,start,"2017-04-19 23:38:18"
192654,Test,start,"2017-04-01 22:31:00"
193054,Control,confirm,"2017-04-18 15:42:37"
193111,Test,step_2,"2017-04-17 23:47:10"
193303,Test,confirm,"2017-04-08 10:14:44"
193305,Test,confirm,"2017-03-29 15:48:35"
193457,Test,confirm,"2017-04-09 16:12:46"
193835,Control,confirm,"2017-03-29 15:04:47"
194066,Test,step_2,"2017-04-06 17:00:49"
194329,Control,confirm,"2017-04-05 13:06:12"
194470,Test,start,"2017-04-06 22:09:29"
194686,Control,confirm,"2017-04-05 12:04:59"
194784,Test,confirm,"2017-04-15 18:07:46"
194816,Test,step_2,"2017-04-12 13:24:09"
195080,Test,step_1,"2017-03-29 21:13:10"
195166,Test,confirm,"2017-03-30 12:11:27"
195310,Control,confirm,"2017-04-12 14:23:13"
195446,Control,confirm,"2017-03-29 20:14:06"
195455,Test,step_3,"2017-04-05 12:50:37"
195655,Test,confirm,"2017-04-02 13:52:57"
195714,Control,confirm,"2017-03-30 16:42:05"
196053,Control,confirm,"2017-03-29 11:10:29"
196103,Control,confirm,"2017-04-14 16:24:39"
196531,Test,step_1,"2017-04-05 20:53:40"
196635,Test,confirm,"2017-04-21 15:45:04"
196675,Control,step_1,"2017-04-16 10:32:33"
196865,Control,start,"2017-04-05 07:43:27"
196988,Test,start,"2017-04-10 21:15:54"
197335,Control,start,"2017-04-07 16:24:42"
197374,Test,confirm,"2017-04-13 22:46:24"
197560,Test,confirm,"2017-04-24 14:28:29"
197793,Test,start,"2017-04-09 17:00:51"
197955,Control,start,"2017-04-09 10:35:31"
198652,Test,confirm,"2017-04-06 15:04:15"
198935,Test,confirm,"2017-04-19 16:13:44"
199386,Test,step_2,"2017-04-24 13:55:21"
200352,Control,confirm,"2017-03-30 16:39:08"
200372,Control,step_1,"2017-04-09 14:06:12"
200598,Test,start,"2017-04-08 13:13:35"
200648,Test,start,"2017-03-29 21:18:46"
200698,Test,confirm,"2017-04-07 13:31:18"
200707,Test,confirm,"2017-04-13 21:01:06"
201225,Control,step_2,"2017-04-08 09:40:52"
201392,Control,start,"2017-04-06 10:36:07"
201394,Test,confirm,"2017-04-19 13:24:11"
201447,Test,start,"2017-04-10 09:26:03"
201846,Test,step_1,"2017-03-31 08:34:12"
201909,Test,confirm,"2017-04-03 14:28:56"
202371,Test,confirm,"2017-04-05 09:45:19"
202856,Control,confirm,"2017-03-30 11:20:13"
202865,Control,step_1,"2017-04-10 11:18:56"
202925,Control,step_3,"2017-04-17 16:47:32"
202973,Test,confirm,"2017-04-02 06:05:47"
203027,Test,step_1,"2017-04-17 15:14:37"
203223,Test,confirm,"2017-03-23 08:45:06"
203427,Control,step_1,"2017-04-23 07:04:36"
203702,Control,step_2,"2017-04-12 12:55:47"
204361,Control,confirm,"2017-04-17 16:26:53"
204445,Test,confirm,"2017-04-15 18:52:20"
204496,Control,start,"2017-04-21 10:04:29"
204784,Test,confirm,"2017-04-07 09:51:30"
205273,Test,confirm,"2017-04-11 00:30:53"
205563,Test,confirm,"2017-04-12 22:33:22"
206829,Control,start,"2017-04-03 15:26:40"
206871,Test,step_3,"2017-04-05 12:12:12"
207109,Test,start,"2017-03-31 11:49:17"
207261,Test,confirm,"2017-04-04 12:03:30"
207299,Control,confirm,"2017-03-30 09:25:27"
207387,Test,start,"2017-04-12 13:03:00"
207416,Control,step_2,"2017-04-07 12:05:27"
207455,Test,start,"2017-04-09 09:38:07"
207721,Control,start,"2017-04-04 09:11:43"
208156,Test,start,"2017-04-04 12:36:19"
208307,Control,step_3,"2017-04-11 14:21:32"
208505,Test,confirm,"2017-04-13 11:40:14"
208722,Control,step_2,"2017-04-09 23:13:33"
208784,Test,confirm,"2017-04-06 08:11:05"
209090,Control,step_2,"2017-04-05 11:37:23"
209099,Test,confirm,"2017-04-15 12:11:50"
209462,Test,confirm,"2017-04-14 22:58:25"
209511,Control,confirm,"2017-04-10 02:00:42"
209532,Control,start,"2017-04-06 13:03:37"
210141,Test,confirm,"2017-04-07 11:27:21"
210180,Test,step_1,"2017-03-28 12:32:49"
210347,Control,confirm,"2017-04-09 10:31:08"
210473,Control,confirm,"2017-04-07 09:34:27"
210667,Test,confirm,"2017-04-02 16:03:58"
211023,Test,confirm,"2017-04-22 12:30:24"
211380,Test,start,"2017-04-03 17:08:16"
211694,Test,confirm,"2017-04-26 17:50:36"
211709,Control,confirm,"2017-04-02 16:49:57"
211786,Control,step_1,"2017-04-06 13:21:30"
212071,Control,start,"2017-04-17 01:28:34"
212654,Test,confirm,"2017-04-12 22:45:03"
213006,Test,start,"2017-04-04 06:47:06"
214594,Control,confirm,"2017-04-05 12:53:42"
214667,Test,start,"2017-04-24 16:55:13"
214786,Control,step_2,"2017-04-09 11:59:32"
215411,Test,confirm,"2017-03-15 21:40:14"
215880,Control,start,"2017-04-28 03:06:50"
217500,Control,confirm,"2017-03-29 11:48:10"
217547,Test,confirm,"2017-04-10 22:06:48"
217761,Test,start,"2017-04-02 09:18:20"
217950,Test,start,"2017-04-04 06:35:16"
218589,Test,confirm,"2017-03-29 12:54:05"
218777,Test,confirm,"2017-03-29 23:32:48"
219038,Test,step_1,"2017-04-12 13:17:09"
219207,Test,step_1,"2017-03-29 13:08:52"
219230,Control,start,"2017-04-12 12:45:37"
219306,Control,confirm,"2017-04-20 16:33:36"
219592,Test,confirm,"2017-04-28 11:22:59"
219851,Control,confirm,"2017-04-12 11:52:00"
219909,Test,start,"2017-04-18 21:44:53"
220061,Test,step_1,"2017-03-30 09:17:49"
220394,Control,confirm,"2017-04-24 20:31:52"
220594,Test,confirm,"2017-04-17 10:46:11"
220644,Control,confirm,"2017-04-02 11:26:12"
220901,Control,start,"2017-04-07 20:38:44"
221092,Test,confirm,"2017-04-04 06:30:32"
221296,Test,confirm,"2017-04-10 21:52:51"
221354,Control,confirm,"2017-04-07 10:11:12"
221734,Control,confirm,"2017-04-13 10:23:11"
221779,Test,confirm,"2017-04-14 15:17:19"
222111,Test,confirm,"2017-04-14 20:07:37"
222315,Control,step_2,"2017-03-29 18:09:16"
222726,Control,confirm,"2017-04-05 20:40:55"
222973,Test,start,"2017-04-10 20:19:12"
223224,Control,confirm,"2017-04-11 10:23:25"
223802,Test,step_1,"2017-04-11 18:06:58"
224102,Control,start,"2017-04-12 10:04:26"
225062,Control,step_1,"2017-04-11 19:07:51"
225103,Control,confirm,"2017-04-12 22:31:54"
225368,Control,step_2,"2017-04-09 18:45:35"
225675,Control,step_2,"2017-04-13 02:02:22"
225928,Control,confirm,"2017-04-20 09:35:52"
226403,Control,start,"2017-04-12 11:13:54"
226818,Test,confirm,"2017-04-08 09:51:18"
226840,Control,start,"2017-04-26 11:33:44"
226853,Test,confirm,"2017-03-29 12:37:32"
227083,Control,step_2,"2017-04-07 12:00:21"
227588,Test,confirm,"2017-03-31 12:31:10"
227610,Test,confirm,"2017-04-05 19:10:25"
227629,Control,confirm,"2017-04-10 11:46:03"
227631,Test,confirm,"2017-03-29 11:30:40"
227805,Test,confirm,"2017-04-18 09:16:57"
228465,Test,confirm,"2017-04-04 19:38:33"
228538,Test,step_3,"2017-04-18 18:29:10"
228662,Test,confirm,"2017-04-05 17:58:34"
228783,Test,step_1,"2017-04-19 11:23:22"
228868,Test,confirm,"2017-04-24 21:57:38"
229123,Test,confirm,"2017-03-30 12:02:58"
229242,Control,confirm,"2017-03-29 12:40:33"
229490,Test,confirm,"2017-03-21 17:31:28"
229522,Test,start,"2017-04-23 09:51:45"
229800,Test,confirm,"2017-04-20 10:24:36"
230117,Control,step_2,"2017-04-08 14:53:28"
230423,Test,confirm,"2017-03-29 14:12:30"
230492,Control,confirm,"2017-04-03 17:43:27"
230538,Test,confirm,"2017-04-20 12:33:14"
230551,Test,start,"2017-04-03 08:03:28"
230560,Control,confirm,"2017-04-15 11:20:03"
230950,Control,confirm,"2017-04-07 17:09:06"
231804,Test,step_2,"2017-04-16 00:06:00"
233145,Test,confirm,"2017-03-29 14:32:20"
233312,Test,confirm,"2017-04-19 12:12:39"
233344,Test,confirm,"2017-04-19 20:11:27"
233391,Test,confirm,"2017-04-08 18:21:24"
233429,Test,confirm,"2017-04-05 09:00:53"
233601,Control,confirm,"2017-04-12 09:52:45"
233799,Control,confirm,"2017-04-18 17:29:16"
233965,Control,confirm,"2017-04-22 17:07:11"
234014,Test,step_2,"2017-04-04 07:27:02"
234316,Test,confirm,"2017-04-01 14:18:59"
234619,Test,confirm,"2017-03-30 14:39:57"
235037,Test,confirm,"2017-04-01 18:11:01"
235331,Control,confirm,"2017-03-31 16:51:56"
235342,Test,confirm,"2017-04-02 09:28:57"
236486,Control,confirm,"2017-04-08 15:38:07"
236511,Test,confirm,"2017-04-11 14:31:09"
236546,Control,confirm,"2017-03-30 14:41:28"
236696,Test,confirm,"2017-04-13 15:57:28"
237072,Test,start,"2017-04-17 02:29:50"
237182,Control,start,"2017-04-02 17:32:41"
237511,Test,confirm,"2017-04-25 10:45:22"
237525,Control,confirm,"2017-04-11 21:02:49"
237611,Test,confirm,"2017-03-29 13:54:34"
237822,Control,start,"2017-04-08 19:19:41"
237927,Control,confirm,"2017-04-21 13:34:09"
238091,Test,start,"2017-04-06 13:47:49"
238154,Control,confirm,"2017-03-31 14:42:19"
238320,Control,start,"2017-04-10 21:16:47"
238874,Control,step_3,"2017-04-10 07:29:55"
239127,Test,confirm,"2017-04-05 11:09:10"
239136,Control,confirm,"2017-04-05 21:10:51"
239465,Test,step_3,"2017-04-06 11:57:39"
239685,Control,step_3,"2017-04-18 18:40:00"
239772,Control,confirm,"2017-04-20 09:31:46"
239815,Control,confirm,"2017-04-04 18:55:53"
240288,Control,confirm,"2017-03-29 17:48:56"
240468,Control,start,"2017-04-10 13:34:07"
240560,Test,confirm,"2017-03-29 18:30:42"
241085,Test,confirm,"2017-03-29 12:36:55"
241571,Control,confirm,"2017-04-02 17:31:33"
242019,Control,step_1,"2017-03-29 13:26:47"
242197,Test,confirm,"2017-04-05 11:30:11"
242241,Control,step_1,"2017-04-13 12:33:26"
242262,Control,confirm,"2017-04-06 09:52:09"
242576,Test,confirm,"2017-04-14 12:49:28"
242792,Control,start,"2017-03-30 11:21:22"
242833,Control,start,"2017-03-31 15:31:08"
242922,Control,confirm,"2017-03-31 09:19:51"
243705,Test,start,"2017-04-10 08:38:46"
244011,Test,confirm,"2017-04-09 12:27:11"
244283,Test,start,"2017-03-29 22:34:42"
244487,Test,confirm,"2017-04-02 22:31:29"
244897,Control,step_1,"2017-04-11 17:59:24"
244941,Test,confirm,"2017-04-05 12:00:14"
245270,Control,confirm,"2017-04-05 14:09:31"
245312,Test,start,"2017-03-19 19:54:00"
245646,Control,confirm,"2017-04-05 09:09:36"
246429,Test,step_3,"2017-04-12 11:22:15"
246710,Test,confirm,"2017-04-17 19:33:33"
246812,Test,confirm,"2017-04-13 12:13:53"
246901,Test,confirm,"2017-04-05 13:26:35"
246911,Control,confirm,"2017-04-23 23:26:06"
246922,Test,start,"2017-04-14 16:43:57"
247432,Control,step_3,"2017-04-15 22:20:18"
247960,Test,start,"2017-04-10 21:59:45"
248317,Test,confirm,"2017-04-21 12:28:31"
248426,Test,step_3,"2017-04-12 10:57:28"
248485,Control,confirm,"2017-04-20 09:36:34"
248531,Test,confirm,"2017-04-03 23:35:06"
248569,Test,confirm,"2017-04-05 11:56:09"
249333,Control,confirm,"2017-04-19 11:46:55"
249632,Test,confirm,"2017-04-22 14:18:53"
249743,Control,start,"2017-04-05 11:12:31"
250165,Control,confirm,"2017-04-12 21:15:32"
250645,Test,confirm,"2017-04-17 14:23:55"
250763,Control,confirm,"2017-04-12 11:16:47"
250924,Test,confirm,"2017-04-12 11:52:59"
251184,Control,confirm,"2017-04-12 14:33:46"
251242,Control,start,"2017-04-02 17:39:45"
251414,Test,confirm,"2017-04-06 01:38:26"
251479,Control,step_1,"2017-04-15 15:36:20"
251748,Test,confirm,"2017-04-03 14:29:51"
252002,Control,confirm,"2017-04-12 11:07:40"
252042,Control,step_2,"2017-03-30 13:37:24"
252085,Control,start,"2017-04-12 12:13:04"
252667,Test,confirm,"2017-03-29 11:35:40"
252898,Test,confirm,"2017-04-04 18:13:42"
253049,Test,confirm,"2017-04-05 11:41:09"
253211,Test,step_3,"2017-03-29 12:30:43"
253639,Test,confirm,"2017-04-04 20:46:55"
253737,Control,step_2,"2017-04-09 11:20:54"
253977,Control,confirm,"2017-04-19 13:03:51"
254266,Control,start,"2017-03-29 08:45:11"
254302,Test,confirm,"2017-04-03 10:40:06"
254417,Test,confirm,"2017-04-14 12:17:31"
254491,Control,confirm,"2017-03-30 15:38:51"
254529,Control,confirm,"2017-03-29 11:55:38"
254604,Test,confirm,"2017-04-01 14:20:50"
254909,Control,start,"2017-04-04 14:37:11"
255668,Control,step_2,"2017-04-17 22:49:40"
255743,Control,confirm,"2017-04-12 17:00:37"
256199,Control,step_3,"2017-04-06 09:54:08"
256308,Control,start,"2017-04-05 12:37:26"
256325,Test,start,"2017-04-08 21:59:05"
256853,Control,step_2,"2017-04-06 14:54:06"
257259,Test,confirm,"2017-04-06 19:57:47"
257347,Test,step_2,"2017-04-03 16:01:44"
257411,Control,start,"2017-04-24 13:03:38"
257597,Control,confirm,"2017-03-29 21:00:05"
258144,Test,confirm,"2017-04-27 14:36:46"
258198,Control,confirm,"2017-04-19 14:17:29"
258243,Test,start,"2017-03-20 22:12:53"
258829,Control,confirm,"2017-04-03 15:23:52"
258909,Test,start,"2017-04-06 19:43:40"
259061,Control,step_2,"2017-03-29 11:22:25"
259228,Test,confirm,"2017-04-05 11:33:24"
259424,Control,start,"2017-04-11 11:53:24"
259817,Test,confirm,"2017-04-25 09:36:37"
260044,Test,confirm,"2017-04-12 21:48:37"
260054,Control,start,"2017-04-23 10:10:15"
260336,Test,confirm,"2017-04-05 02:35:22"
260668,Test,confirm,"2017-04-12 13:08:53"
260727,Test,confirm,"2017-04-13 17:58:10"
261325,Test,step_1,"2017-04-06 03:27:47"
261440,Control,start,"2017-04-02 17:18:33"
261852,Test,confirm,"2017-04-15 09:39:08"
261857,Control,start,"2017-04-14 01:12:08"
262201,Control,start,"2017-04-15 14:56:35"
262535,Control,start,"2017-04-05 14:24:27"
262702,Test,confirm,"2017-04-05 11:42:28"
263177,Test,step_3,"2017-03-29 12:04:01"
263217,Control,start,"2017-04-11 18:38:55"
263861,Test,confirm,"2017-04-17 19:31:09"
264049,Test,confirm,"2017-04-06 02:32:23"
265126,Test,start,"2017-04-22 09:04:45"
266183,Control,confirm,"2017-04-08 12:43:33"
266232,Test,confirm,"2017-04-13 10:39:24"
266404,Test,confirm,"2017-03-29 12:14:14"
266635,Control,start,"2017-04-06 11:00:09"
266896,Test,start,"2017-04-14 13:45:01"
267299,Control,confirm,"2017-04-11 10:03:30"
267341,Test,confirm,"2017-04-15 12:36:57"
